userId,stockSymbol,stockName,fairValue,investmentName,starRating,analystRating,Date,comment
hankmoody789,CFFAW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CSBR,Champions Oncology Inc,9.5,-,-,-,2020-06-23,
hankmoody789,CHNG,Change Healthcare Inc,12,-,-,-,2020-06-23,
hankmoody789,,-,—,-,-,-,2020-06-23,
hankmoody789,CTHR,Charles &  Colvard Ltd,1.17,-,-,-,2020-06-23,
hankmoody789,GTLS,Chart Industries Inc,55.14,-,-,-,2020-06-23,
hankmoody789,CHTR,Charter Communications Inc A,420,-,-,-,2020-06-23,
hankmoody789,CHKP,Check Point Software Technologies Ltd,127,-,-,-,2020-06-23,
hankmoody789,CHEK,Check-Cap Ltd,0.8,-,-,-,2020-06-23,
hankmoody789,CHEKZ,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CKPT,Checkpoint Therapeutics Inc,2.13,-,-,-,2020-06-23,
hankmoody789,CEMI,Chembio Diagnostics Inc,5.9,-,-,-,2020-06-23,
hankmoody789,CCXI,ChemoCentryx Inc,40.08,-,-,-,2020-06-23,
hankmoody789,CHMG,Chemung Financial Corp,33.07,-,-,-,2020-06-23,
hankmoody789,CHFS,CHF Solutions Inc,0.79,-,-,-,2020-06-23,
hankmoody789,CHMA,Chiasma Inc,7.37,-,-,-,2020-06-23,
hankmoody789,CSSE,Chicken Soup for the Soul Entertainment Inc Class A,10.61,-,-,-,2020-06-23,
hankmoody789,CSSEP,Chicken Soup for the Soul Entertainment Inc Pref Share,33.12,-,-,-,2020-06-23,
hankmoody789,PLCE,Children's Place Inc,64.18,-,-,-,2020-06-23,
hankmoody789,CMRX,Chimerix Inc,4.17,-,-,-,2020-06-23,
hankmoody789,CAAS,China Automotive Systems Inc,4.77,-,-,-,2020-06-23,
hankmoody789,CBPO,China Biologic Products Holdings Inc,105.58,-,-,-,2020-06-23,
hankmoody789,CCCL,China Ceramics Co Ltd,1.34,-,-,-,2020-06-23,
hankmoody789,CCRC,China Customer Relations Centers Inc,7.19,-,-,-,2020-06-23,
hankmoody789,JRJC,China Finance Online Co Ltd ADR,9.28,-,-,-,2020-06-23,
hankmoody789,HGSH,China HGS Real Estate Inc,1.24,-,-,-,2020-06-23,
hankmoody789,CIH,China Index Holdings Ltd ADR,3.39,-,-,-,2020-06-23,
hankmoody789,CJJD,China Jo-Jo Drugstores Inc,2.2,-,-,-,2020-06-23,
hankmoody789,CLEU,China Liberal Education Holdings Ltd Ordinary Shares,5.32,-,-,-,2020-06-23,
hankmoody789,CHNR,China Natural Resources Inc,1.23,-,-,-,2020-06-23,
hankmoody789,CREG,China Recycling Energy Corp,3.53,-,-,-,2020-06-23,
hankmoody789,SXTC,China SXT Pharmaceuticals Inc Ordinary Shares,0.82,-,-,-,2020-06-23,
hankmoody789,CXDC,China XD Plastics Co Ltd,2.59,-,-,-,2020-06-23,
hankmoody789,PLIN,China Xiangtai Food Co Ltd Ordinary Shares,2.27,-,-,-,2020-06-23,
hankmoody789,CNET,ChinaNet Online Holdings Inc,1.76,-,-,-,2020-06-23,
hankmoody789,IMOS,ChipMOS TECHNOLOGIES Inc ADR,25.07,-,-,-,2020-06-23,
hankmoody789,COFS,ChoiceOne Financial Services Inc,34.62,-,-,-,2020-06-23,
hankmoody789,CHPM,CHP Merger Corp Ordinary Shares - Class A,7.8,-,-,-,2020-06-23,
hankmoody789,,-,—,-,-,-,2020-06-23,
hankmoody789,CHPMW,-,0,-,-,-,2020-06-23,No result in autocomplete search
,,,,,,,,
hankmoody789,CDXC,ChromaDex Corp,4.99,-,-,-,2020-06-23,
hankmoody789,CHSCL,CHS Inc Pref Share,—,-,-,-,2020-06-23,
hankmoody789,CHSCM,CHS Inc Pref Share,—,-,-,-,2020-06-23,
hankmoody789,CHSCN,CHS Inc Pref Share,—,-,-,-,2020-06-23,
hankmoody789,CHSCO,CHS Inc Pref Share,—,-,-,-,2020-06-23,
hankmoody789,CHSCP,CHS Inc Pref Share,—,-,-,-,2020-06-23,
hankmoody789,CHDN,Churchill Downs Inc,125.19,-,-,-,2020-06-23,
hankmoody789,CHUY,Chuy's Holdings Inc,19.96,-,-,-,2020-06-23,
hankmoody789,CDTX,Cidara Therapeutics Inc,5.39,-,-,-,2020-06-23,
hankmoody789,CIIC,CIIG Merger Corp Ordinary Shares Class A,8.64,-,-,-,2020-06-23,
hankmoody789,,-,—,-,-,-,2020-06-23,
hankmoody789,CIICW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CMCT,CIM Commercial Trust Corp,13.76,-,-,-,2020-06-23,
hankmoody789,CMCTP,CIM Commercial Trust Corp Pref Share,32.29,-,-,-,2020-06-23,
hankmoody789,CMPR,Cimpress PLC,95.24,-,-,-,2020-06-23,
hankmoody789,CNNB,Cincinnati Bancorp Inc,13.24,-,-,-,2020-06-23,
hankmoody789,CINF,Cincinnati Financial Corp,76.77,-,-,-,2020-06-23,
hankmoody789,CIDM,Cinedigm Corp Class A,3.04,-,-,-,2020-06-23,
hankmoody789,CTAS,Cintas Corp,149,-,-,-,2020-06-23,
hankmoody789,CRUS,Cirrus Logic Inc,59.03,-,-,-,2020-06-23,
hankmoody789,CSCO,Cisco Systems Inc,48,-,-,-,2020-06-23,
hankmoody789,CTRN,Citi Trends Inc,23.91,-,-,-,2020-06-23,
hankmoody789,CTXR,Citius Pharmaceuticals Inc,1.21,-,-,-,2020-06-23,
hankmoody789,CTXRW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CZNC,Citizens &amp Northern Corp,23.27,-,-,-,2020-06-23,
hankmoody789,CZWI,Citizens Community Bancorp Inc,9.5,-,-,-,2020-06-23,
hankmoody789,CIZN,Citizens Holding Co,26.6,-,-,-,2020-06-23,
hankmoody789,CTXS,Citrix Systems Inc,126,-,-,-,2020-06-23,
hankmoody789,CHCO,City Holding Co,64.19,-,-,-,2020-06-23,
hankmoody789,CIVB,Civista Bancshares Inc,18.96,-,-,-,2020-06-23,
hankmoody789,CLAR,Clarus Corp,12.1,-,-,-,2020-06-23,
hankmoody789,CLNE,Clean Energy Fuels Corp,2.96,-,-,-,2020-06-23,
hankmoody789,CLSK,Cleanspark Inc,3.77,-,-,-,2020-06-23,
hankmoody789,CACG,-,0,ClearBridge All Cap Growth ETF,3,-,2020-06-23,
hankmoody789,YLDE,-,0,ClearBridge Dividend Strategy ESG ETF,3,-,2020-06-23,
hankmoody789,LRGE,-,0,ClearBridge Large Cap Growth ESG ETF,4,-,2020-06-23,
hankmoody789,CLFD,Clearfield Inc,14.39,-,-,-,2020-06-23,
hankmoody789,CLRO,ClearOne Inc,2.95,-,-,-,2020-06-23,
hankmoody789,CLPT,ClearPoint Neuro Inc,4.21,-,-,-,2020-06-23,
hankmoody789,CLSD,Clearside Biomedical Inc,2.12,-,-,-,2020-06-23,
hankmoody789,CLIR,ClearSign Technologies Corp,2.09,-,-,-,2020-06-23,
hankmoody789,CBLI,Cleveland BioLabs Inc,1.62,-,-,-,2020-06-23,
hankmoody789,CLVS,Clovis Oncology Inc,10.36,-,-,-,2020-06-23,
hankmoody789,CLPS,CLPS Inc,3.36,-,-,-,2020-06-23,
hankmoody789,CME,CME Group Inc Class A,166,-,-,-,2020-06-23,
hankmoody789,CCNE,CNB Financial Corp,22.83,-,-,-,2020-06-23,
hankmoody789,CNSP,CNS Pharmaceuticals Inc Ordinary Shares,2.34,-,-,-,2020-06-23,
hankmoody789,CCB,Coastal Financial Corp,18.49,-,-,-,2020-06-23,
hankmoody789,COKE,Coca-Cola Consolidated Inc,253.47,-,-,-,2020-06-23,
hankmoody789,COCP,Cocrystal Pharma Inc,2.02,-,-,-,2020-06-23,
hankmoody789,CODA,Coda Octopus Group Inc,6.37,-,-,-,2020-06-23,
hankmoody789,CCNC,Code Chain New Continent Ltd,2.43,-,-,-,2020-06-23,
hankmoody789,CDXS,Codexis Inc,10.83,-,-,-,2020-06-23,
hankmoody789,CODX,Co-Diagnostics Inc Registered Shs,13.15,-,-,-,2020-06-23,
hankmoody789,CVLY,Codorus Valley Bancorp Inc,17.64,-,-,-,2020-06-23,
hankmoody789,JVA,Coffee Holding Co Inc,4.63,-,-,-,2020-06-23,
hankmoody789,CCOI,Cogent Communications Holdings Inc,57,-,-,-,2020-06-23,
hankmoody789,CGNX,Cognex Corp,41.68,-,-,-,2020-06-23,
hankmoody789,CTSH,Cognizant Technology Solutions Corp A,70,-,-,-,2020-06-23,
hankmoody789,CWBR,CohBar Inc,2.18,-,-,-,2020-06-23,
hankmoody789,COHR,Coherent Inc,159.7,-,-,-,2020-06-23,
hankmoody789,CHRS,Coherus BioSciences Inc,18.63,-,-,-,2020-06-23,
hankmoody789,COHU,Cohu Inc,22.86,-,-,-,2020-06-23,
hankmoody789,,-,—,-,-,-,2020-06-23,
hankmoody789,CLCT,Collectors Universe Inc,28.91,-,-,-,2020-06-23,
hankmoody789,COLL,Collegium Pharmaceutical Inc,21.73,-,-,-,2020-06-23,
hankmoody789,CIGI,Colliers International Group Inc,68.14,-,-,-,2020-06-23,
hankmoody789,CLGN,CollPlant Biotechnologies Ltd ADR,9.61,-,-,-,2020-06-23,
hankmoody789,CBAN,Colony Bankcorp Inc,14.94,-,-,-,2020-06-23,
hankmoody789,HHT,Color Star Technology Co Ltd,1.17,-,-,-,2020-06-23,
hankmoody789,COLB,Columbia Banking System Inc,32.17,-,-,-,2020-06-23,
hankmoody789,CLBK,Columbia Financial Inc,12.94,-,-,-,2020-06-23,
hankmoody789,COLM,Columbia Sportswear Co,78.38,-,-,-,2020-06-23,
hankmoody789,CMCO,Columbus McKinnon Corp,33.92,-,-,-,2020-06-23,
hankmoody789,CMCSA,Comcast Corp Class A,47,-,-,-,2020-06-23,
hankmoody789,CBSH,Commerce Bancshares Inc,62.34,-,-,-,2020-06-23,
hankmoody789,CBSHP,Commerce Bancshares Inc Pref Share,26.38,-,-,-,2020-06-23,
hankmoody789,CVGI,Commercial Vehicle Group Inc,4.25,-,-,-,2020-06-23,
hankmoody789,COMM,CommScope Holding Co Inc,14.65,-,-,-,2020-06-23,
hankmoody789,JCS,Communications Systems Inc,6.46,-,-,-,2020-06-23,
hankmoody789,ESXB,Community Bankers Trust Corp,6.48,-,-,-,2020-06-23,
hankmoody789,CFBI,Community First Bancshares Inc,10.78,-,-,-,2020-06-23,
hankmoody789,CTBI,Community Trust Bancorp Inc,36.1,-,-,-,2020-06-23,
hankmoody789,CWBC,Community West Bancshares,10.17,-,-,-,2020-06-23,
hankmoody789,CVLT,CommVault Systems Inc,39.15,-,-,-,2020-06-23,
hankmoody789,CGEN,Compugen Ltd,13.4,-,-,-,2020-06-23,
hankmoody789,CPSI,Computer Programs and Systems Inc,25.65,-,-,-,2020-06-23,
hankmoody789,CTG,Computer Task Group Inc,5.25,-,-,-,2020-06-23,
hankmoody789,SCOR,comScore Inc,5.6,-,-,-,2020-06-23,
hankmoody789,CHCI,Comstock Holding Co Inc,3.31,-,-,-,2020-06-23,
hankmoody789,CMTL,Comtech Telecommunications Corp,22.74,-,-,-,2020-06-23,
hankmoody789,CNCE,Concert Pharmaceuticals Inc,13,-,-,-,2020-06-23,
hankmoody789,BBCP,Concrete Pumping Holdings Inc,5.57,-,-,-,2020-06-23,
hankmoody789,CDORX,-,0,Columbia Dividend Opportunity Fund Advisor Class,4,-,2020-06-23,
hankmoody789,CNDT,Conduent Inc,4.39,-,-,-,2020-06-23,
hankmoody789,CFMS,Conformis Inc,1.25,-,-,-,2020-06-23,
hankmoody789,CNFR,Conifer Holdings Inc,3.56,-,-,-,2020-06-23,
hankmoody789,CNFRL,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CNMD,Conmed Corp,84.75,-,-,-,2020-06-23,
hankmoody789,CNOB,ConnectOne Bancorp Inc,21,-,-,-,2020-06-23,
hankmoody789,CONN,Conn's Inc,16.8,-,-,-,2020-06-23,
hankmoody789,CNSL,Consolidated Communications Holdings Inc,7.91,-,-,-,2020-06-23,
hankmoody789,CWCO,Consolidated Water Co Ltd,15.73,-,-,-,2020-06-23,
hankmoody789,CNST,Constellation Pharmaceuticals Inc,32.98,-,-,-,2020-06-23,
hankmoody789,ROAD,Construction Partners Inc Class A,18,-,-,-,2020-06-23,
hankmoody789,CPSS,Consumer Portfolio Services Inc,4.36,-,-,-,2020-06-23,
hankmoody789,CFRX,ContraFect Corp,6.54,-,-,-,2020-06-23,
hankmoody789,CPTI,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CPAA,Conyers Park II Acquisition Corp Ordinary Shares Class A,8.76,-,-,-,2020-06-23,
hankmoody789,,-,—,-,-,-,2020-06-23,
hankmoody789,CPAAW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CPRT,Copart Inc,69.91,-,-,-,2020-06-23,
hankmoody789,CRBP,Corbus Pharmaceuticals Holdings Inc,7.88,-,-,-,2020-06-23,
hankmoody789,CORT,Corcept Therapeutics Inc,18.56,-,-,-,2020-06-23,
hankmoody789,CORE,Core-Mark Holding Co Inc,—,-,-,-,2020-06-23,
hankmoody789,CSOD,Cornerstone OnDemand Inc,48,-,-,-,2020-06-23,
hankmoody789,CRTX,Cortexyme Inc,45.19,-,-,-,2020-06-23,
hankmoody789,CLDB,Cortland Bancorp,17.47,-,-,-,2020-06-23,
hankmoody789,CRVL,CorVel Corp,64.09,-,-,-,2020-06-23,
hankmoody789,CRVS,Corvus Pharmaceuticals Inc,4.11,-,-,-,2020-06-23,
hankmoody789,CSGP,CoStar Group Inc,612,-,-,-,2020-06-23,
hankmoody789,COST,Costco Wholesale Corp,286,-,-,-,2020-06-23,
hankmoody789,CPAH,CounterPath Corp,5.36,-,-,-,2020-06-23,
hankmoody789,ICBK,County Bancorp Inc,27.6,-,-,-,2020-06-23,
hankmoody789,COUP,Coupa Software Inc,129,-,-,-,2020-06-23,
hankmoody789,CVTI,Covenant Transportation Group Inc Class A,17.91,-,-,-,2020-06-23,
hankmoody789,CVET,Covetrus Inc,25.96,-,-,-,2020-06-23,
hankmoody789,COWN,Cowen Inc,21.17,-,-,-,2020-06-23,
hankmoody789,COWNL,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,COWNZ,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CPSH,CPS Technologies Corp,1.87,-,-,-,2020-06-23,
hankmoody789,CRAI,CRA International Inc,48.78,-,-,-,2020-06-23,
hankmoody789,CBRL,Cracker Barrel Old Country Store Inc,126.86,-,-,-,2020-06-23,
hankmoody789,BREW,Craft Brew Alliance Inc,17.03,-,-,-,2020-06-23,
hankmoody789,CREX,Creative Realities Inc,4.07,-,-,-,2020-06-23,
hankmoody789,CREXW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CACC,Credit Acceptance Corp,459.53,-,-,-,2020-06-23,
hankmoody789,DGLD,-,0,VelocityShares 3x Inverse Gold ETN Linked to the S&ampP GSCI® Gold Index ER,-,-,2020-06-23,
hankmoody789,DSLV,-,0,VelocityShares 3x Inverse Silver ETN Linked to the S&ampP GSCI® Silver Index ER,-,-,2020-06-23,
hankmoody789,GLDI,-,0,Credit Suisse X-Links Gold Shares Covered Call ETN,-,-,2020-06-23,
hankmoody789,SLVO,-,0,Credit Suisse X-Links Silver Shares Covered Call ETN,-,-,2020-06-23,
hankmoody789,TVIX,-,0,VelocityShares Daily 2x VIX Short-Term ETN,-,-,2020-06-23,
hankmoody789,UGLD,-,0,VelocityShares 3x Long Gold ETN Linked to the S&ampP GSCI® Gold Index ER,-,-,2020-06-23,
hankmoody789,USLV,-,0,VelocityShares 3x Long Silver ETN Linked to the S&ampP GSCI® Silver Index ER,-,-,2020-06-23,
hankmoody789,USOI,-,0,Credit Suisse X-Links Crude Oil Shares Covered Call ETNs,-,-,2020-06-23,
hankmoody789,VIIX,-,0,VelocityShares VIX Short-Term ETN,-,-,2020-06-23,
hankmoody789,ZIV,-,0,VelocityShares Daily Inverse VIX Medium-Term ETN,-,-,2020-06-23,
hankmoody789,CREE,Cree Inc,58.11,-,-,-,2020-06-23,
hankmoody789,CRSA,Crescent Acquisition Corp Class A,10.95,-,-,-,2020-06-23,
hankmoody789,CRSAU,-,—,-,-,-,2020-06-23,
hankmoody789,CRSAW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CCAP,Crescent Capital BDC Inc Ordinary Shares,13.37,-,-,-,2020-06-23,
hankmoody789,CRESY,Cresud SACIF y A ADR,5.46,-,-,-,2020-06-23,
hankmoody789,CRNX,Crinetics Pharmaceuticals Inc,18.78,-,-,-,2020-06-23,
hankmoody789,CRSP,CRISPR Therapeutics AG,56.87,-,-,-,2020-06-23,
hankmoody789,CRTO,Criteo SA ADR,18.2,-,-,-,2020-06-23,
hankmoody789,CROX,Crocs Inc,35.38,-,-,-,2020-06-23,
hankmoody789,CRON,Cronos Group Inc,8.5,-,-,-,2020-06-23,
hankmoody789,CCRN,Cross Country Healthcare Inc,7.9,-,-,-,2020-06-23,
hankmoody789,CFB,CrossFirst Bankshares Inc Ordinary Shares,13.2,-,-,-,2020-06-23,
hankmoody789,CRWD,CrowdStrike Holdings Inc Class A,82,-,-,-,2020-06-23,
hankmoody789,CRWS,Crown Crafts Inc,6.29,-,-,-,2020-06-23,
hankmoody789,CYRX,CryoPort Inc,23.75,-,-,-,2020-06-23,
hankmoody789,CYRXW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,CSGS,CSG Systems International Inc,43.62,-,-,-,2020-06-23,
hankmoody789,CCLP,CSI Compressco LP,1.61,-,-,-,2020-06-23,
hankmoody789,CSPI,CSP Inc,12.58,-,-,-,2020-06-23,
hankmoody789,CSWI,CSW Industrials Inc,62.08,-,-,-,2020-06-23,
hankmoody789,CSX,CSX Corp,70,-,-,-,2020-06-23,
hankmoody789,CTIC,CTI BioPharma Corp,1.51,-,-,-,2020-06-23,
hankmoody789,CUE,Cue Biopharma Inc Ordinary Shares,23.57,-,-,-,2020-06-23,
hankmoody789,CPIX,Cumberland Pharmaceuticals Inc,4.36,-,-,-,2020-06-23,
hankmoody789,CMLS,Cumulus Media Inc Class A,11.61,-,-,-,2020-06-23,
hankmoody789,CRIS,Curis Inc,1.45,-,-,-,2020-06-23,
hankmoody789,CUTR,Cutera Inc,17.98,-,-,-,2020-06-23,
hankmoody789,CVBF,CVB Financial Corp,18.76,-,-,-,2020-06-23,
hankmoody789,CVV,CVD Equipment Corp,4.7,-,-,-,2020-06-23,
hankmoody789,CYAN,Cyanotech Corp,3.38,-,-,-,2020-06-23,
hankmoody789,CYBR,CyberArk Software Ltd,91.08,-,-,-,2020-06-23,
hankmoody789,CYBE,CyberOptics Corp,35.96,-,-,-,2020-06-23,
hankmoody789,CYCC,Cyclacel Pharmaceuticals Inc,5.88,-,-,-,2020-06-23,
hankmoody789,CYCCP,Cyclacel Pharmaceuticals Inc Pref Share,7.66,-,-,-,2020-06-23,
hankmoody789,CYCN,Cyclerion Therapeutics Inc Ordinary Shares,7.69,-,-,-,2020-06-23,
hankmoody789,CBAY,CymaBay Therapeutics Inc,6.02,-,-,-,2020-06-23,
hankmoody789,CYRN,CYREN Ltd,1.73,-,-,-,2020-06-23,
hankmoody789,CONE,CyrusOne Inc,60,-,-,-,2020-06-23,
hankmoody789,CYTK,Cytokinetics Inc,21.88,-,-,-,2020-06-23,
hankmoody789,CTMX,CytomX Therapeutics Inc,11.24,-,-,-,2020-06-23,
hankmoody789,CTSO,CytoSorbents Corp,8.49,-,-,-,2020-06-23,
hankmoody789,DADA,Dada Nexus Ltd ADR,19.27,-,-,-,2020-06-23,
hankmoody789,DJCO,Daily Journal Corp,290.14,-,-,-,2020-06-23,
hankmoody789,DAKT,Daktronics Inc,5.2,-,-,-,2020-06-23,
hankmoody789,DARE,Dare Bioscience Inc,1,-,-,-,2020-06-23,
hankmoody789,DRIO,DarioHealth Corp,10.08,-,-,-,2020-06-23,
hankmoody789,DRIOW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DZSI,DASAN Zhone Solutions Inc,13.16,-,-,-,2020-06-23,
hankmoody789,DSKE,Daseke Inc,5.76,-,-,-,2020-06-23,
hankmoody789,DSKEW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DAIO,Data I/O Corp,4.56,-,-,-,2020-06-23,
hankmoody789,DDOG,Datadog Inc Class A,45.74,-,-,-,2020-06-23,
hankmoody789,DTSS,Datasea Inc,1.85,-,-,-,2020-06-23,
hankmoody789,PLAY,Dave &amp Buster's Entertainment Inc,21.66,-,-,-,2020-06-23,
hankmoody789,DTEA,DAVIDsTEA Inc,1.66,-,-,-,2020-06-23,
hankmoody789,DFNL,-,0,Davis Select Financial ETF,3,-,2020-06-23,
hankmoody789,DINT,-,0,Davis Select International ETF,-,-,2020-06-23,
hankmoody789,DUSA,-,0,Davis Select U.S. Equity ETF,1,-,2020-06-23,
hankmoody789,DWLD,-,0,Davis Select Worldwide ETF,2,-,2020-06-23,
hankmoody789,DWSN,Dawson Geophysical Co,2.5,-,-,-,2020-06-23,
hankmoody789,DBVT,DBV Technologies SA ADR,6.97,-,-,-,2020-06-23,
hankmoody789,DCPH,Deciphera Pharmaceuticals Inc,61.51,-,-,-,2020-06-23,
hankmoody789,TACO,Del Taco Restaurants Inc,10,-,-,-,2020-06-23,
hankmoody789,TACOW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DCTH,Delcath Systems Inc,11.58,-,-,-,2020-06-23,
hankmoody789,DBCP,Delmar Bancorp,8.34,-,-,-,2020-06-23,
hankmoody789,DMPI,DelMar Pharmaceuticals Inc,0.88,-,-,-,2020-06-23,
hankmoody789,DNLI,Denali Therapeutics Inc,24.67,-,-,-,2020-06-23,
hankmoody789,DENN,Denny's Corp,14.06,-,-,-,2020-06-23,
hankmoody789,XRAY,Dentsply Sirona Inc,40,-,-,-,2020-06-23,
hankmoody789,DRMT,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DMTK,DermTech Inc,15.73,-,-,-,2020-06-23,
hankmoody789,DXLG,Destination XL Group Inc,1.26,-,-,-,2020-06-23,
hankmoody789,DSWL,Deswell Industries Inc,3.21,-,-,-,2020-06-23,
hankmoody789,DXCM,DexCom Inc,185,-,-,-,2020-06-23,
hankmoody789,DFPH,DFP Healthcare Acquisitions Corp Ordinary Shares,8.77,-,-,-,2020-06-23,
hankmoody789,DFPHU,-,—,-,-,-,2020-06-23,
hankmoody789,DFPHW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DMAC,DiaMedica Therapeutics Inc,6.79,-,-,-,2020-06-23,
hankmoody789,DHIL,Diamond Hill Investment Group Inc Class A,116.64,-,-,-,2020-06-23,
hankmoody789,FANG,Diamondback Energy Inc,87,-,-,-,2020-06-23,
hankmoody789,DPHC,DiamondPeak Holdings Corp Class A,9.46,-,-,-,2020-06-23,
hankmoody789,DPHCU,-,—,-,-,-,2020-06-23,
hankmoody789,DPHCW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DRNA,Dicerna Pharmaceuticals Inc,22.54,-,-,-,2020-06-23,
hankmoody789,DFFN,Diffusion Pharmaceuticals Inc,1.2,-,-,-,2020-06-23,
hankmoody789,DGII,Digi International Inc,14.23,-,-,-,2020-06-23,
hankmoody789,DMRC,Digimarc Corp,21,-,-,-,2020-06-23,
hankmoody789,DRAD,Digirad Corp,4.67,-,-,-,2020-06-23,
hankmoody789,DRADP,Digirad Corp Pref Share,12.97,-,-,-,2020-06-23,
hankmoody789,DGLY,Digital Ally Inc,4.9,-,-,-,2020-06-23,
hankmoody789,APPS,Digital Turbine Inc,8.49,-,-,-,2020-06-23,
hankmoody789,DCOM,Dime Community Bancshares Inc,15.6,-,-,-,2020-06-23,
hankmoody789,DCOMP,Dime Community Bancshares Inc Pref Share,23.42,-,-,-,2020-06-23,
hankmoody789,DIOD,Diodes Inc,52.21,-,-,-,2020-06-23,
hankmoody789,DRTT,Dirtt Environmental Solutions Ltd,2.04,-,-,-,2020-06-23,
hankmoody789,DISCA,Discovery Inc Class A,30,-,-,-,2020-06-23,
hankmoody789,DISCB,Discovery Inc Class B,51.43,-,-,-,2020-06-23,
hankmoody789,DISCK,Discovery Inc C,30,-,-,-,2020-06-23,
hankmoody789,DISH,DISH Network Corp Class A,35,-,-,-,2020-06-23,
hankmoody789,DHC,Diversified Healthcare Trust,7.2,-,-,-,2020-06-23,
hankmoody789,DHCNI,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DHCNL,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DLHC,DLH Holdings Corp,9.29,-,-,-,2020-06-23,
hankmoody789,BOOM,DMC Global Inc,34.94,-,-,-,2020-06-23,
hankmoody789,DOCU,DocuSign Inc,102,-,-,-,2020-06-23,
hankmoody789,DOGZ,Dogness (International) Corp,2.25,-,-,-,2020-06-23,
hankmoody789,DLTR,Dollar Tree Inc,85,-,-,-,2020-06-23,
hankmoody789,DLPN,Dolphin Entertainment Inc,1.38,-,-,-,2020-06-23,
hankmoody789,DLPNW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DOMO,Domo Inc,41.07,-,-,-,2020-06-23,
hankmoody789,DGICA,Donegal Group Inc Class A,14.74,-,-,-,2020-06-23,
hankmoody789,DGICB,Donegal Group Inc Class B,13.31,-,-,-,2020-06-23,
hankmoody789,DMLP,Dorchester Minerals LP,11.73,-,-,-,2020-06-23,
hankmoody789,DORM,Dorman Products Inc,68.93,-,-,-,2020-06-23,
hankmoody789,DOYU,DouYu International Holdings Ltd ADR,11,-,-,-,2020-06-23,
hankmoody789,DKNG,DraftKings Inc Class A,42.22,-,-,-,2020-06-23,
hankmoody789,DKNGW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,LYL,Dragon Victory International Ltd Ordinary Shares,1.72,-,-,-,2020-06-23,
hankmoody789,DBX,Dropbox Inc Class A,13,-,-,-,2020-06-23,
hankmoody789,DSPG,DSP Group Inc,16.77,-,-,-,2020-06-23,
hankmoody789,DLTH,Duluth Holdings Inc B,9.29,-,-,-,2020-06-23,
hankmoody789,DNKN,Dunkin' Brands Group Inc,72,-,-,-,2020-06-23,
hankmoody789,DUOT,Duos Technologies Group Inc,6.62,-,-,-,2020-06-23,
hankmoody789,DRRX,Durect Corp,2.03,-,-,-,2020-06-23,
hankmoody789,DXPE,DXP Enterprises Inc,26.66,-,-,-,2020-06-23,
hankmoody789,DYAI,Dyadic International Inc,9.05,-,-,-,2020-06-23,
hankmoody789,DYNT,Dynatronics Corp,1.52,-,-,-,2020-06-23,
hankmoody789,DVAX,Dynavax Technologies Corp,7.78,-,-,-,2020-06-23,
hankmoody789,ETFC,E*TRADE Financial Corp,49.5,-,-,-,2020-06-23,
hankmoody789,SSP,The E W Scripps Co Class A,13.48,-,-,-,2020-06-23,
hankmoody789,EBMT,Eagle Bancorp Montana Inc,21.32,-,-,-,2020-06-23,
hankmoody789,EGBN,Eagle Bancorp Inc,36.96,-,-,-,2020-06-23,
hankmoody789,EGLE,Eagle Bulk Shipping Inc,3.67,-,-,-,2020-06-23,
hankmoody789,EGRX,Eagle Pharmaceuticals Inc,48.73,-,-,-,2020-06-23,
hankmoody789,IGLE,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,ESSC,East Stone Acquisition Corp Ordinary Shares,9.52,-,-,-,2020-06-23,
hankmoody789,ESSCR,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,ESSCU,-,—,-,-,-,2020-06-23,
hankmoody789,ESSCW,-,0,-,-,-,2020-06-23,No result in autocomplete search
